Imagen	Predicción (gramos)	Peso	Error
CUY_01_024_08.jpg	563.0048828125	771.1064	-208.1015171875
CUY_01_024_01.jpg	620.318359375	771.1064	-150.788040625
CUY_00_217_01.jpg	922.94677734375	1014.0	-91.05322265625
CUY_01_024_04.jpg	535.0841064453125	771.1064	-236.0222935546875
CUY_01_024_05.jpg	672.8771362304688	771.1064	-98.22926376953126
CUY_00_029_06.jpg	1057.4520263671875	681.0	376.4520263671875
CUY_00_217_03.jpg	908.4903564453125	1014.0	-105.5096435546875
CUY_00_081_02.jpg	1161.0758056640625	1109.0	52.0758056640625
CUY_01_024_02.jpg	646.180419921875	771.1064	-124.92598007812501
CUY_00_217_02.jpg	785.222900390625	1014.0	-228.777099609375
CUY_01_024_09.jpg	835.5436401367188	771.1064	64.43724013671874
B_CUY_01_045_09.jpg	805.2724609375	934.39952	-129.12705906250005
CUY_01_024_10.jpg	709.892333984375	771.1064	-61.21406601562501
B_CUY_01_101_01.jpg	672.7105712890625	489.87936	182.83121128906248
CUY_00_217_04.jpg	867.3988647460938	1014.0	-146.60113525390625
B_CUY_01_083_06.jpg	628.5328369140625	145.14944	483.3833969140625
B_CUY_01_066_03.jpg	649.1455688476562	381.01728	268.1282888476562
CUY_01_024_07.jpg	636.6078491210938	771.1064	-134.49855087890626
B_CUY_01_065_10.jpg	670.9959106445312	390.08912	280.90679064453127
CUY_00_076_14.jpg	1217.9974365234375	1426.0	-208.0025634765625
CUY_00_076_12.jpg	1243.3621826171875	1426.0	-182.6378173828125
B_CUY_01_026_01.jpg	698.5911865234375	734.81904	-36.22785347656247
B_CUY_01_066_15.jpg	608.8487548828125	381.01728	227.83147488281247
B_CUY_01_083_03.jpg	607.6958618164062	145.14944	462.5464218164062
B_CUY_01_026_05.jpg	837.4383544921875	734.81904	102.61931449218753
CUY_00_007_07.jpg	1788.1749267578125	884.0	904.1749267578125
B_CUY_01_066_02.jpg	644.9860229492188	381.01728	263.9687429492187
B_CUY_01_043_05.jpg	988.352783203125	1097.69264	-109.33985679687498
CUY_01_024_03.jpg	602.5955200195312	771.1064	-168.51087998046876
B_CUY_01_026_04.jpg	879.3765869140625	734.81904	144.55754691406253
B_CUY_01_026_06.jpg	776.5413818359375	734.81904	41.72234183593753
B_CUY_01_043_06.jpg	990.7874755859375	1097.69264	-106.90516441406248
CUY_00_081_03.jpg	1165.0321044921875	1109.0	56.0321044921875
B_CUY_01_045_08.jpg	827.4036865234375	934.39952	-106.99583347656255
CUY_00_029_03.jpg	1124.8648681640625	681.0	443.8648681640625
B_CUY_01_045_03.jpg	683.724853515625	934.39952	-250.67466648437505
CUY_00_076_03.jpg	1232.572998046875	1426.0	-193.427001953125
CUY_00_029_04.jpg	1127.2120361328125	681.0	446.2120361328125
B_CUY_01_083_05.jpg	768.64599609375	145.14944	623.49655609375
B_CUY_01_043_07.jpg	1213.94580078125	1097.69264	116.25316078125002
B_CUY_01_043_08.jpg	884.5022583007812	1097.69264	-213.19038169921873
B_CUY_01_076_02.jpg	694.032958984375	281.22704	412.805918984375
CUY_00_029_01.jpg	1066.8748779296875	681.0	385.8748779296875
CUY_00_213_05.jpg	919.91015625	644.0	275.91015625
CUY_00_074_10.jpg	1266.5435791015625	1296.0	-29.4564208984375
CUY_00_029_05.jpg	1066.118408203125	681.0	385.118408203125
CUY_00_076_02.jpg	1231.4642333984375	1426.0	-194.5357666015625
CUY_00_081_01.jpg	1129.5506591796875	1109.0	20.5506591796875
B_CUY_01_045_06.jpg	861.0453491210938	934.39952	-73.3541708789063
CUY_00_076_15.jpg	1259.2427978515625	1426.0	-166.7572021484375
CUY_01_024_06.jpg	835.0142822265625	771.1064	63.90788222656249
B_CUY_01_045_07.jpg	820.83203125	934.39952	-113.56748875000005
B_CUY_01_045_05.jpg	786.7426147460938	934.39952	-147.6569052539063
CUY_00_076_01.jpg	1111.0567626953125	1426.0	-314.9432373046875
B_CUY_01_026_07.jpg	889.822998046875	734.81904	155.00395804687503
B_CUY_01_065_07.jpg	763.3103637695312	390.08912	373.22124376953127
CUY_00_074_09.jpg	1342.201171875	1296.0	46.201171875
CUY_00_076_10.jpg	1238.18115234375	1426.0	-187.81884765625
CUY_00_007_06.jpg	2140.859375	884.0	1256.859375
B_CUY_01_076_11.jpg	702.21875	281.22704	420.99171
B_CUY_01_043_04.jpg	953.5181884765625	1097.69264	-144.17445152343748
B_CUY_01_026_03.jpg	815.69873046875	734.81904	80.87969046875003
CUY_00_076_09.jpg	1284.9185791015625	1426.0	-141.0814208984375
CUY_00_007_05.jpg	1503.8319091796875	884.0	619.8319091796875
B_CUY_01_066_14.jpg	702.0252685546875	381.01728	321.0079885546875
B_CUY_01_043_02.jpg	902.9681396484375	1097.69264	-194.72450035156248
B_CUY_01_045_02.jpg	854.72705078125	934.39952	-79.67246921875005
B_CUY_01_065_06.jpg	502.3435363769531	390.08912	112.25441637695315
B_CUY_01_026_02.jpg	806.16015625	734.81904	71.34111625000003
B_CUY_01_026_14.jpg	828.1248779296875	734.81904	93.30583792968753
B_CUY_01_076_10.jpg	690.542724609375	281.22704	409.315684609375
B_CUY_01_024_09.jpg	902.6173095703125	771.1064	131.5109095703125
CUY_00_074_07.jpg	1087.2249755859375	1296.0	-208.7750244140625
B_CUY_01_066_13.jpg	620.4249267578125	381.01728	239.40764675781247
B_CUY_01_024_10.jpg	648.7745361328125	771.1064	-122.33186386718751
CUY_00_007_04.jpg	1212.0863037109375	884.0	328.0863037109375
B_CUY_01_076_01.jpg	692.4632568359375	281.22704	411.2362168359375
B_CUY_01_066_11.jpg	663.4259643554688	381.01728	282.4086843554687
B_CUY_01_024_07.jpg	790.7452392578125	771.1064	19.638839257812492
B_CUY_01_024_11.jpg	780.693603515625	771.1064	9.587203515624992
B_CUY_01_065_08.jpg	826.1513671875	390.08912	436.0622471875
CUY_00_076_11.jpg	1253.1773681640625	1426.0	-172.8226318359375
B_CUY_01_083_04.jpg	708.2236328125	145.14944	563.0741928125
B_CUY_01_024_08.jpg	808.21240234375	771.1064	37.10600234374999
CUY_00_076_13.jpg	1182.8040771484375	1426.0	-243.1959228515625
B_CUY_01_045_01.jpg	683.8533325195312	934.39952	-250.5461874804688
B_CUY_01_065_05.jpg	556.7296142578125	390.08912	166.64049425781252
B_CUY_01_065_09.jpg	596.767578125	390.08912	206.67845812500002
CUY_00_029_02.jpg	1116.0504150390625	681.0	435.0504150390625
B_CUY_01_076_03.jpg	657.91455078125	281.22704	376.68751078125
B_CUY_01_083_02.jpg	570.3062744140625	145.14944	425.1568344140625
B_CUY_01_043_03.jpg	1168.0728759765625	1097.69264	70.38023597656252
B_CUY_01_045_04.jpg	897.29296875	934.39952	-37.10655125000005
B_CUY_01_066_01.jpg	649.22607421875	381.01728	268.20879421875
B_CUY_01_066_08.jpg	615.27392578125	381.01728	234.25664578124997
B_CUY_01_083_01.jpg	696.7650146484375	145.14944	551.6155746484375
B_CUY_01_066_10.jpg	608.3875122070312	381.01728	227.37023220703122
B_CUY_01_026_13.jpg	753.4161376953125	734.81904	18.597097695312527
B_CUY_01_024_06.jpg	760.7987670898438	771.1064	-10.307632910156258
B_CUY_01_076_06.jpg	896.0140380859375	281.22704	614.7869980859375
B_CUY_01_024_04.jpg	831.8016357421875	771.1064	60.69523574218749
B_CUY_01_066_09.jpg	627.1217041015625	381.01728	246.10442410156247
CUY_00_082_07.jpg	1147.3858642578125	850.0	297.3858642578125
B_CUY_01_076_07.jpg	534.9967041015625	281.22704	253.7696641015625
CUY_00_007_03.jpg	1240.7149658203125	884.0	356.7149658203125
B_CUY_01_065_03.jpg	572.121826171875	390.08912	182.03270617187502
B_CUY_01_024_05.jpg	732.4614868164062	771.1064	-38.64491318359376
CUY_00_007_02.jpg	1160.593994140625	884.0	276.593994140625
B_CUY_01_043_01.jpg	741.7835693359375	1097.69264	-355.9090706640625
CUY_00_074_04.jpg	1128.1395263671875	1296.0	-167.8604736328125
CUY_00_076_06.jpg	1137.892822265625	1426.0	-288.107177734375
B_CUY_01_026_12.jpg	999.0330810546875	734.81904	264.2140410546875
B_CUY_01_026_11.jpg	874.5960083007812	734.81904	139.77696830078128
B_CUY_01_065_04.jpg	603.8028564453125	390.08912	213.71373644531252
B_CUY_01_066_12.jpg	774.331298828125	381.01728	393.314018828125
B_CUY_01_043_14.jpg	958.1741333007812	1097.69264	-139.51850669921873
B_CUY_01_043_10.jpg	1072.9395751953125	1097.69264	-24.753064804687483
CUY_00_074_05.jpg	1061.92578125	1296.0	-234.07421875
B_CUY_01_043_13.jpg	947.5042724609375	1097.69264	-150.18836753906248
CUY_00_082_06.jpg	1097.1240234375	850.0	247.1240234375
B_CUY_01_076_08.jpg	676.71044921875	281.22704	395.48340921875
CUY_00_074_03.jpg	1244.45703125	1296.0	-51.54296875
B_CUY_01_076_09.jpg	654.4747314453125	281.22704	373.2476914453125
CUY_00_074_06.jpg	1066.0206298828125	1296.0	-229.9793701171875
B_CUY_01_043_12.jpg	1231.46728515625	1097.69264	133.77464515625002
CUY_00_076_08.jpg	1137.8084716796875	1426.0	-288.1915283203125
CUY_00_076_07.jpg	1120.240478515625	1426.0	-305.759521484375
B_CUY_01_101_17.jpg	614.90771484375	489.87936	125.02835484374998
CUY_00_074_08.jpg	1353.4720458984375	1296.0	57.4720458984375
B_CUY_01_045_13.jpg	865.001953125	934.39952	-69.39756687500005
B_CUY_01_043_11.jpg	903.0811157226562	1097.69264	-194.61152427734373
B_CUY_01_101_18.jpg	819.4383544921875	489.87936	329.5589944921875
