Imagen	Predicción (gramos)	Peso	Error
CUY_01_024_08.jpg	508.35003662109375	771.1064	-262.75636337890626
CUY_01_024_01.jpg	462.70135498046875	771.1064	-308.40504501953126
CUY_00_217_01.jpg	595.3114013671875	1014.0	-418.6885986328125
CUY_01_024_04.jpg	541.1234741210938	771.1064	-229.98292587890626
CUY_01_024_05.jpg	628.3553466796875	771.1064	-142.7510533203125
CUY_00_029_06.jpg	962.640380859375	681.0	281.640380859375
CUY_00_217_03.jpg	622.2903442382812	1014.0	-391.70965576171875
CUY_00_081_02.jpg	855.368896484375	1109.0	-253.631103515625
CUY_01_024_02.jpg	457.10174560546875	771.1064	-314.00465439453126
CUY_00_217_02.jpg	586.5382690429688	1014.0	-427.46173095703125
CUY_01_024_09.jpg	624.0245361328125	771.1064	-147.0818638671875
B_CUY_01_045_09.jpg	929.9497680664062	934.39952	-4.449751933593802
CUY_01_024_10.jpg	515.2220458984375	771.1064	-255.8843541015625
B_CUY_01_101_01.jpg	526.1722412109375	489.87936	36.29288121093748
CUY_00_217_04.jpg	633.7164916992188	1014.0	-380.28350830078125
B_CUY_01_083_06.jpg	596.6800537109375	145.14944	451.5306137109375
B_CUY_01_066_03.jpg	656.0516967773438	381.01728	275.0344167773437
CUY_01_024_07.jpg	456.9434814453125	771.1064	-314.1629185546875
B_CUY_01_065_10.jpg	754.3015747070312	390.08912	364.21245470703127
CUY_00_076_14.jpg	927.6167602539062	1426.0	-498.38323974609375
CUY_00_076_12.jpg	914.2173461914062	1426.0	-511.78265380859375
B_CUY_01_026_01.jpg	692.7216796875	734.81904	-42.09736031249997
B_CUY_01_066_15.jpg	729.0347290039062	381.01728	348.0174490039062
B_CUY_01_083_03.jpg	623.1696166992188	145.14944	478.0201766992187
B_CUY_01_026_05.jpg	683.6656494140625	734.81904	-51.15339058593747
CUY_00_007_07.jpg	1062.235107421875	884.0	178.235107421875
B_CUY_01_066_02.jpg	606.8051147460938	381.01728	225.78783474609372
B_CUY_01_043_05.jpg	729.7650146484375	1097.69264	-367.9276253515625
CUY_01_024_03.jpg	457.2359924316406	771.1064	-313.8704075683594
B_CUY_01_026_04.jpg	722.5578002929688	734.81904	-12.261239707031223
B_CUY_01_026_06.jpg	805.2359619140625	734.81904	70.41692191406253
B_CUY_01_043_06.jpg	966.2879028320312	1097.69264	-131.40473716796873
CUY_00_081_03.jpg	810.8300170898438	1109.0	-298.16998291015625
B_CUY_01_045_08.jpg	916.39404296875	934.39952	-18.005477031250052
CUY_00_029_03.jpg	916.2369995117188	681.0	235.23699951171875
B_CUY_01_045_03.jpg	809.2731323242188	934.39952	-125.1263876757813
CUY_00_076_03.jpg	899.5458984375	1426.0	-526.4541015625
CUY_00_029_04.jpg	981.7763061523438	681.0	300.77630615234375
B_CUY_01_083_05.jpg	821.6464233398438	145.14944	676.4969833398437
B_CUY_01_043_07.jpg	764.4909057617188	1097.69264	-333.20173423828123
B_CUY_01_043_08.jpg	965.357421875	1097.69264	-132.33521812499998
B_CUY_01_076_02.jpg	852.489501953125	281.22704	571.262461953125
CUY_00_029_01.jpg	924.8924560546875	681.0	243.8924560546875
CUY_00_213_05.jpg	525.3488159179688	644.0	-118.65118408203125
CUY_00_074_10.jpg	894.9951171875	1296.0	-401.0048828125
CUY_00_029_05.jpg	891.0306396484375	681.0	210.0306396484375
CUY_00_076_02.jpg	954.0639038085938	1426.0	-471.93609619140625
CUY_00_081_01.jpg	835.6484375	1109.0	-273.3515625
B_CUY_01_045_06.jpg	887.4574584960938	934.39952	-46.9420615039063
CUY_00_076_15.jpg	918.7095336914062	1426.0	-507.29046630859375
CUY_01_024_06.jpg	652.0814819335938	771.1064	-119.02491806640626
B_CUY_01_045_07.jpg	888.77392578125	934.39952	-45.62559421875005
B_CUY_01_045_05.jpg	926.3723754882812	934.39952	-8.027144511718802
CUY_00_076_01.jpg	717.03173828125	1426.0	-708.96826171875
B_CUY_01_026_07.jpg	905.7798461914062	734.81904	170.96080619140628
B_CUY_01_065_07.jpg	810.2409057617188	390.08912	420.15178576171877
CUY_00_074_09.jpg	868.444580078125	1296.0	-427.555419921875
CUY_00_076_10.jpg	913.6622314453125	1426.0	-512.3377685546875
CUY_00_007_06.jpg	1058.7537841796875	884.0	174.7537841796875
B_CUY_01_076_11.jpg	838.7523803710938	281.22704	557.5253403710938
B_CUY_01_043_04.jpg	928.2803955078125	1097.69264	-169.41224449218748
B_CUY_01_026_03.jpg	734.84130859375	734.81904	0.02226859375002732
CUY_00_076_09.jpg	911.4244995117188	1426.0	-514.5755004882812
CUY_00_007_05.jpg	1063.7913818359375	884.0	179.7913818359375
B_CUY_01_066_14.jpg	667.6488647460938	381.01728	286.6315847460937
B_CUY_01_043_02.jpg	739.4481811523438	1097.69264	-358.24445884765623
B_CUY_01_045_02.jpg	791.7605590820312	934.39952	-142.6389609179688
B_CUY_01_065_06.jpg	757.5833129882812	390.08912	367.49419298828127
B_CUY_01_026_02.jpg	696.1691284179688	734.81904	-38.64991158203122
